s.no,status,txn_description,balance,extraction date,extraction time,gender,age,amount,movement,customer_long,customer_lat
9084,posted,INTER BANK,5481.12,09-10-2018,17:00:00,M,42,20,debit,150.9,-33.78
9085,posted,PAY/SALARY,7323.66,09-10-2018,17:00:00,M,23,982.71,credit,150.9,-34.37
9086,posted,PAYMENT,5227.94,09-10-2018,17:00:00,F,35,1180,debit,150.6,-33.76
9087,authorized,POS,7811.75,09-10-2018,17:17:44,F,20,17.14,debit,115.7,-31.79
9088,authorized,SALES-POS,10712.54,09-10-2018,17:36:36,M,19,23.18,debit,115.9,-32.07
9089,authorized,SALES-POS,202153.32,09-10-2018,17:55:28,F,40,38.21,debit,143.8,-37.66
9090,posted,PAYMENT,22688.41,09-10-2018,18:00:00,F,46,45,debit,151,-33.91
9091,posted,INTER BANK,43693.72,09-10-2018,18:00:00,M,38,29,debit,151.2,-33.9
9092,posted,PAYMENT,202124.32,09-10-2018,18:00:00,F,40,29,debit,143.8,-37.66
9093,authorized,POS,15580.63,09-10-2018,18:24:30,M,24,33.56,debit,152.9,-27.49
9094,authorized,POS,6684.55,09-10-2018,18:56:46,F,24,27.37,debit,116,-31.88
9095,posted,INTER BANK,7837.78,09-10-2018,19:00:00,F,20,115,debit,150.6,-33.79
9096,authorized,SALES-POS,10651.37,09-10-2018,19:17:59,M,19,61.17,debit,115.9,-32.07
9097,authorized,POS,1115.85,09-10-2018,19:37:59,F,26,13.52,debit,153.4,-27.95
9098,authorized,POS,65886.48,09-10-2018,19:57:59,M,33,14.83,debit,145.1,-37.7
9099,posted,PAYMENT,14056.85,09-10-2018,20:00:00,M,52,20,debit,116,-31.87
9100,posted,PAYMENT,13728.52,09-10-2018,20:00:00,M,39,34,debit,145.1,-37.84
9101,authorized,POS,7121.06,09-10-2018,20:21:57,F,27,5.99,debit,116,-32
9102,authorized,POS,14169.36,09-10-2018,20:46:20,F,19,24.38,debit,150.8,-34.01
9103,posted,INTER BANK,68537.45,09-10-2018,21:00:00,M,40,88,debit,115.8,-31.9
9104,authorized,SALES-POS,7648.94,09-10-2018,21:09:09,M,21,84.05,debit,147,-37.97
9105,authorized,SALES-POS,24826.18,09-10-2018,21:29:59,F,34,123.7,debit,138.5,-35.01
9106,authorized,POS,14212.33,09-10-2018,21:50:49,M,35,26.41,debit,153,-27.66
9107,posted,PAYMENT,10414.54,09-10-2018,22:00:00,M,44,159,debit,144.7,-37.73
9108,posted,PAYMENT,115110.97,09-10-2018,22:00:00,M,42,187,debit,148.1,-23.52
9109,authorized,SALES-POS,6843.8,09-10-2018,22:23:19,F,41,27.86,debit,144.9,-37.79
9110,posted,PAYMENT,8521.69,09-10-2018,23:00:00,M,22,40,debit,255,-573
9111,authorized,SALES-POS,5215.37,09-10-2018,23:03:14,M,37,7.55,debit,153.3,-27.93
9112,authorized,POS,7106.8,09-10-2018,23:30:16,F,27,14.26,debit,116,-32
9113,authorized,POS,5194.25,09-10-2018,23:57:17,F,35,33.69,debit,150.6,-33.76
9114,authorized,SALES-POS,10099.71,10-10-2018,01:11:59,M,26,11.23,debit,144.8,-37.69
9115,authorized,SALES-POS,7745.8,10-10-2018,01:34:13,F,20,65.95,debit,115.7,-31.79
9116,authorized,SALES-POS,14180.09,10-10-2018,01:56:26,M,35,32.24,debit,153,-27.66
9117,posted,PAYMENT,58961.93,10-10-2018,02:00:00,M,38,77,debit,130.9,-12.49
9118,authorized,SALES-POS,68484.19,10-10-2018,02:29:59,M,40,53.26,debit,115.8,-31.9
9119,posted,INTER BANK,24657.18,10-10-2018,03:00:00,F,34,169,debit,138.5,-35.01
9120,authorized,POS,21557.95,10-10-2018,04:02:46,F,38,23.97,debit,144.8,-37.81
9121,authorized,SALES-POS,6820.66,10-10-2018,04:30:33,F,41,23.14,debit,144.9,-37.79
9122,authorized,POS,3914.55,10-10-2018,04:58:19,M,30,50.56,debit,153,-27.61
9123,posted,INTER BANK,18570.53,10-10-2018,06:00:00,M,40,21,debit,151.2,-33.96
9124,posted,PAYMENT,15392.01,10-10-2018,06:00:00,M,19,27,debit,146.9,-36.04
9125,posted,PAYMENT,6930.19,10-10-2018,06:00:00,F,43,29,debit,144.9,-37.76
9126,posted,INTER BANK,17332.56,10-10-2018,07:00:00,M,23,25,debit,151.2,-33.76
9127,posted,INTER BANK,19966.06,10-10-2018,07:00:00,M,43,39,debit,145.1,-37.84
9128,authorized,POS,21523.89,10-10-2018,07:18:10,F,38,34.06,debit,144.8,-37.81
9129,posted,INTER BANK,266404.07,10-10-2018,08:00:00,M,46,22,debit,144.9,-37.9
9130,posted,PAYMENT,9619.64,10-10-2018,08:00:00,F,26,55,debit,149,-34.97
9131,posted,PAYMENT,7474.54,10-10-2018,08:00:00,F,47,58,debit,115.7,-32.28
9132,authorized,SALES-POS,3431.01,10-10-2018,08:00:42,F,30,31.53,debit,138.6,-34.93
9133,authorized,POS,21515.61,10-10-2018,08:09:28,F,38,8.28,debit,144.8,-37.81
9134,authorized,SALES-POS,6589.32,10-10-2018,08:18:14,F,25,26.72,debit,115.7,-31.72
9135,authorized,SALES-POS,6565.02,10-10-2018,08:27:01,F,25,24.3,debit,115.7,-31.72
9136,authorized,SALES-POS,5290.87,10-10-2018,08:35:47,F,18,13.52,debit,150.7,-33.64
9137,authorized,SALES-POS,19033.85,10-10-2018,08:44:33,M,38,18.81,debit,143.8,-37.66
9138,authorized,POS,6550.49,10-10-2018,08:53:19,F,25,14.53,debit,115.7,-31.72
9139,posted,INTER BANK,14178.64,10-10-2018,09:00:00,F,39,25,debit,151,-33.8
9140,posted,PAYMENT,5656.83,10-10-2018,09:00:00,M,31,36,debit,150.9,-33.77
9141,authorized,SALES-POS,18563.21,10-10-2018,09:01:04,M,40,7.32,debit,151.2,-33.96
9142,authorized,SALES-POS,7317.62,10-10-2018,09:05:32,M,23,6.04,debit,150.9,-34.37
9143,authorized,SALES-POS,18549.74,10-10-2018,09:09:59,M,40,13.47,debit,151.2,-33.96
9144,authorized,SALES-POS,5548.93,10-10-2018,09:14:27,M,25,9.77,debit,145.7,-17.03
9145,authorized,POS,21482.69,10-10-2018,09:18:55,F,38,32.92,debit,144.8,-37.81
9146,authorized,SALES-POS,44802.16,10-10-2018,09:23:23,M,28,20.6,debit,151.1,-33.89
9147,authorized,POS,1052.85,10-10-2018,09:27:51,F,26,63,debit,153.4,-27.95
9148,authorized,POS,6527.22,10-10-2018,09:32:19,F,25,23.27,debit,115.7,-31.72
9149,authorized,SALES-POS,24650.85,10-10-2018,09:36:47,F,34,6.33,debit,138.5,-35.01
9150,authorized,SALES-POS,18382.53,10-10-2018,09:41:14,M,40,167.21,debit,151.2,-33.96
9151,authorized,SALES-POS,15554.72,10-10-2018,09:45:42,M,24,25.91,debit,152.9,-27.49
9152,authorized,SALES-POS,5170.93,10-10-2018,09:50:10,F,35,23.32,debit,150.6,-33.76
9153,authorized,SALES-POS,18360.44,10-10-2018,09:54:38,M,40,22.09,debit,151.2,-33.96
9154,authorized,POS,68391.33,10-10-2018,09:59:06,M,40,92.86,debit,115.8,-31.9
9155,posted,PAYMENT,4513.77,10-10-2018,10:00:00,F,40,32,debit,153.1,-27.66
9156,posted,INTER BANK,7798.78,10-10-2018,10:00:00,F,20,39,debit,150.6,-33.79
9157,posted,PAYMENT,8535.5,10-10-2018,10:00:00,M,22,34,debit,145,-37.88
9158,posted,PAYMENT,16206.61,10-10-2018,10:00:00,F,40,80,debit,138.5,-34.96
9159,posted,PAYMENT,10105.29,10-10-2018,10:00:00,M,27,29,debit,144.7,-37.58
9160,posted,PAYMENT,7618.94,10-10-2018,10:00:00,M,21,30,debit,147,-37.97
9161,authorized,POS,7771.47,10-10-2018,10:18:10,M,38,13.38,debit,138.6,-34.86
9162,authorized,SALES-POS,10390.27,10-10-2018,10:40:54,M,44,24.27,debit,144.7,-37.73
9163,posted,PAY/SALARY,21236.51,10-10-2018,11:00:00,M,23,3903.95,credit,151.2,-33.76
9164,authorized,POS,44763.25,10-10-2018,11:01:00,M,28,38.91,debit,151.1,-33.89
9165,authorized,POS,12911.42,10-10-2018,11:07:20,M,28,11.88,debit,147.6,-22.84
9166,authorized,POS,44748.6,10-10-2018,11:13:40,M,28,14.65,debit,151.1,-33.89
9167,authorized,POS,7717.37,10-10-2018,11:19:59,M,38,54.1,debit,138.6,-34.86
9168,authorized,POS,8587.03,10-10-2018,11:26:19,M,20,17.17,debit,145.2,-37.86
9169,authorized,SALES-POS,5539.22,10-10-2018,11:32:39,M,25,9.71,debit,145.7,-17.03
9170,authorized,POS,65879.98,10-10-2018,11:38:59,M,33,6.5,debit,145.1,-37.7
9171,authorized,POS,14168.51,10-10-2018,11:45:18,F,39,10.13,debit,151,-33.8
9172,authorized,POS,10004.81,10-10-2018,11:51:38,F,25,30.53,debit,150.5,-23.4
9173,authorized,SALES-POS,14162.09,10-10-2018,11:57:58,F,19,7.27,debit,150.8,-34.01
9174,posted,PAY/SALARY,15659.88,10-10-2018,12:00:00,F,23,1626.48,credit,145,-37.93
9175,posted,PAYMENT,9573.64,10-10-2018,12:00:00,F,26,46,debit,149,-34.97
9176,posted,INTER BANK,7049.8,10-10-2018,12:00:00,F,27,57,debit,116,-32
9177,posted,PAY/SALARY,11101.21,10-10-2018,12:00:00,M,22,983.36,credit,151.1,-33.8
9178,authorized,SALES-POS,7620.7,10-10-2018,12:13:04,M,38,96.67,debit,138.6,-34.86
9179,authorized,SALES-POS,18875.98,10-10-2018,12:32:18,M,38,157.87,debit,143.8,-37.66
9180,authorized,POS,6746.7,10-10-2018,12:51:32,M,26,27.26,debit,115.7,-31.9
9181,posted,PAY/SALARY,4756.59,10-10-2018,13:00:00,M,24,1408.08,credit,145,-37.83
9182,posted,INTER BANK,5513.22,10-10-2018,13:00:00,M,25,26,debit,145.7,-17.03
9183,posted,INTER BANK,5352.22,10-10-2018,13:00:00,M,25,161,debit,145.7,-17.03
9184,posted,PAY/SALARY,7998.23,10-10-2018,13:00:00,F,43,1068.04,credit,144.9,-37.76
9185,authorized,SALES-POS,13671.35,10-10-2018,13:10:46,M,39,57.17,debit,145.1,-37.84
9186,authorized,POS,5150.13,10-10-2018,13:29:59,F,24,54.51,debit,145.4,-37.74
9187,authorized,SALES-POS,14145.75,10-10-2018,13:49:13,F,19,16.34,debit,150.8,-34.01
9188,posted,PAY/SALARY,2066.52,10-10-2018,14:00:00,F,26,1013.67,credit,153.4,-27.95
9189,posted,PAYMENT,18554.14,10-10-2018,14:00:00,M,29,56,debit,121.4,-30.75
9190,posted,PAYMENT,5582.83,10-10-2018,14:00:00,M,31,74,debit,150.9,-33.77
9191,authorized,SALES-POS,13641.95,10-10-2018,14:04:18,M,39,29.4,debit,145.1,-37.84
9192,authorized,SALES-POS,10080.67,10-10-2018,14:14:07,M,26,19.04,debit,144.8,-37.69
9193,authorized,POS,14105.88,10-10-2018,14:23:55,F,19,39.87,debit,150.8,-34.01
9194,authorized,SALES-POS,7030.44,10-10-2018,14:33:43,F,27,19.36,debit,116,-32
9195,authorized,POS,9494.79,10-10-2018,14:43:31,F,19,7.59,debit,145.1,-37.76
9196,authorized,POS,14131.45,10-10-2018,14:53:19,M,35,48.64,debit,153,-27.66
9197,posted,PAYMENT,6138.3,10-10-2018,15:00:00,F,18,36,debit,138.6,-34.89
9198,posted,PAYMENT,43658.72,10-10-2018,15:00:00,M,38,35,debit,151.2,-33.9
9199,authorized,POS,9973.58,10-10-2018,15:01:59,F,25,31.23,debit,150.5,-23.4
9200,authorized,SALES-POS,7582.1,10-10-2018,15:08:14,M,38,38.6,debit,138.6,-34.86
9201,authorized,SALES-POS,24625.37,10-10-2018,15:14:29,F,34,25.48,debit,138.5,-35.01
9202,authorized,SALES-POS,9480.38,10-10-2018,15:20:44,F,19,14.41,debit,145.1,-37.76
9203,authorized,SALES-POS,6375.07,10-10-2018,15:26:59,M,44,133.64,debit,145.1,-37.9
9204,authorized,POS,14007.06,10-10-2018,15:33:14,F,19,98.82,debit,150.8,-34.01
9205,authorized,SALES-POS,18536.02,10-10-2018,15:39:29,M,29,18.12,debit,121.4,-30.75
9206,authorized,SALES-POS,2059.52,10-10-2018,15:45:44,F,26,7,debit,153.4,-27.95
9207,authorized,SALES-POS,2014.41,10-10-2018,15:51:59,F,26,45.11,debit,153.4,-27.95
9208,authorized,POS,15368.34,10-10-2018,15:58:14,M,19,23.67,debit,146.9,-36.04
9209,posted,PAYMENT,12130.6,10-10-2018,16:00:00,M,21,55,debit,115.8,-31.82
9210,posted,PAY/SALARY,28529.1,10-10-2018,16:00:00,F,34,3903.73,credit,138.5,-35.01
9211,posted,PAYMENT,7763.78,10-10-2018,16:00:00,F,20,35,debit,150.6,-33.79
9212,posted,PAY/SALARY,7845.61,10-10-2018,16:00:00,M,26,1098.91,credit,115.7,-31.9
9213,posted,PAY/SALARY,61609.31,10-10-2018,16:00:00,M,38,2647.38,credit,130.9,-12.49
9214,authorized,POS,65871.56,10-10-2018,16:13:05,M,33,8.42,debit,145.1,-37.7
9215,authorized,SALES-POS,5343.53,10-10-2018,16:31:16,M,25,8.69,debit,145.7,-17.03
9216,authorized,SALES-POS,21428.28,10-10-2018,16:49:27,F,38,54.41,debit,144.8,-37.81
9217,posted,PAY/SALARY,8854.58,10-10-2018,17:00:00,F,30,1158.15,credit,145,-37.85
9218,posted,PAY/SALARY,9239.26,10-10-2018,17:00:00,M,69,1043.12,credit,144.9,-37.76
9219,posted,PAYMENT,8488.69,10-10-2018,17:00:00,M,22,33,debit,255,-573
9220,posted,PAY/SALARY,9159.27,10-10-2018,17:00:00,F,20,1395.49,credit,150.6,-33.79
9221,posted,PAY/SALARY,16713.09,10-10-2018,17:00:00,M,39,3071.14,credit,145.1,-37.84
9222,posted,PAYMENT,9523.64,10-10-2018,17:00:00,F,26,50,debit,149,-34.97
9223,authorized,POS,2001.01,10-10-2018,17:05:27,F,26,13.4,debit,153.4,-27.95
9224,authorized,POS,6111.28,10-10-2018,17:18:26,F,18,27.02,debit,138.6,-34.89
9225,authorized,POS,7559.24,10-10-2018,17:31:25,M,38,22.86,debit,138.6,-34.86
9226,authorized,POS,1988.62,10-10-2018,17:44:24,F,26,12.39,debit,153.4,-27.95
9227,authorized,POS,1529.91,10-10-2018,17:57:24,M,38,31.32,debit,151.2,-33.94
9228,posted,PAYMENT,7646.61,10-10-2018,18:00:00,M,26,199,debit,115.7,-31.9
9229,posted,PAYMENT,6638.55,10-10-2018,18:00:00,F,24,46,debit,116,-31.88
9230,authorized,SALES-POS,7024.28,10-10-2018,18:22:51,F,27,6.16,debit,116,-32
9231,authorized,SALES-POS,5202.15,10-10-2018,18:51:25,M,37,13.22,debit,153.3,-27.93
9232,posted,PAYMENT,16665.09,10-10-2018,19:00:00,M,39,48,debit,145.1,-37.84
9233,authorized,POS,4498.5,10-10-2018,19:10:26,F,40,15.27,debit,153.1,-27.66
9234,authorized,SALES-POS,1980.05,10-10-2018,19:25:22,F,26,8.57,debit,153.4,-27.95
9235,authorized,POS,4465.87,10-10-2018,19:40:17,F,40,32.63,debit,153.1,-27.66
9236,authorized,POS,6979.48,10-10-2018,19:55:13,F,27,44.8,debit,116,-32
9237,posted,PAYMENT,15351.34,10-10-2018,20:00:00,M,19,17,debit,146.9,-36.04
9238,posted,PAYMENT,15626.88,10-10-2018,20:00:00,F,23,33,debit,145,-37.93
9239,posted,INTER BANK,6946.48,10-10-2018,20:00:00,F,27,33,debit,116,-32
9240,posted,PHONE BANK,40566.2,10-10-2018,20:00:00,M,42,36,debit,144.9,-37.84
9241,posted,PAYMENT,12805.42,10-10-2018,20:00:00,M,28,106,debit,147.6,-22.84
9242,authorized,SALES-POS,4415.79,10-10-2018,20:17:53,F,40,50.08,debit,153.1,-27.66
9243,authorized,SALES-POS,28521.37,10-10-2018,20:44:12,F,34,7.73,debit,138.5,-35.01
9244,posted,INTER BANK,6777.66,10-10-2018,21:00:00,F,41,43,debit,144.9,-37.79
9245,posted,PHONE BANK,10038.29,10-10-2018,21:00:00,M,27,67,debit,144.7,-37.58
9246,authorized,SALES-POS,1511.29,10-10-2018,21:04:59,M,38,18.62,debit,151.2,-33.94
9247,authorized,POS,7738.07,10-10-2018,21:17:29,F,20,7.73,debit,115.7,-31.79
9248,authorized,SALES-POS,61575.47,10-10-2018,21:29:59,M,38,33.84,debit,130.9,-12.49
9249,authorized,SALES-POS,1474.61,10-10-2018,21:42:29,M,38,36.68,debit,151.2,-33.94
9250,authorized,POS,3386.46,10-10-2018,21:54:59,F,30,44.55,debit,138.6,-34.93
9251,posted,PAYMENT,13974.06,10-10-2018,22:00:00,F,19,33,debit,150.8,-34.01
9252,authorized,SALES-POS,10076.24,10-10-2018,22:18:10,M,26,4.43,debit,144.8,-37.69
9253,authorized,POS,10369.28,10-10-2018,22:48:29,M,44,20.99,debit,144.7,-37.73
9254,posted,PAYMENT,7617.61,10-10-2018,23:00:00,M,26,29,debit,115.7,-31.9
9255,posted,PAYMENT,16633.09,10-10-2018,23:00:00,M,39,32,debit,145.1,-37.84
9256,posted,PAYMENT,18497.02,10-10-2018,23:00:00,M,29,39,debit,121.4,-30.75
9257,authorized,SALES-POS,5327.13,10-10-2018,23:13:46,M,25,16.4,debit,145.7,-17.03
9258,authorized,SALES-POS,10315.83,10-10-2018,23:35:59,M,44,53.45,debit,144.7,-37.73
9259,authorized,POS,16168.78,10-10-2018,23:58:13,F,40,37.83,debit,138.5,-34.96
9260,authorized,SALES-POS,7706.83,11-10-2018,00:43:48,F,20,31.24,debit,115.7,-31.79
9261,authorized,POS,1458.64,11-10-2018,01:18:19,M,38,15.97,debit,151.2,-33.94
9262,authorized,POS,7475.69,11-10-2018,01:46:06,M,28,8.99,debit,144.9,-37.42
9263,posted,INTER BANK,19950.06,11-10-2018,02:00:00,M,43,16,debit,145.1,-37.84
9264,posted,PAYMENT,16738.54,11-10-2018,02:00:00,M,18,186,debit,153.4,-28.01
9265,authorized,SALES-POS,7688.14,11-10-2018,02:49:59,F,20,18.69,debit,115.7,-31.79
9266,posted,PAYMENT,68344.33,11-10-2018,03:00:00,M,40,47,debit,115.8,-31.9
9267,posted,PAYMENT,5150.15,11-10-2018,03:00:00,M,37,52,debit,153.3,-27.93
9268,posted,PAYMENT,17379.39,11-10-2018,04:00:00,M,20,39,debit,138.5,-35.27
9269,posted,PAYMENT,6755.66,11-10-2018,04:00:00,F,41,22,debit,144.9,-37.79
9270,posted,PAYMENT,6355.23,11-10-2018,04:00:00,F,26,103,debit,151.2,-33.85
9271,authorized,POS,7013.84,11-10-2018,04:24:22,M,23,303.78,debit,150.9,-34.37
9272,authorized,POS,4856.8,11-10-2018,04:55:37,F,21,12.11,debit,130.8,-12.45
9273,posted,PAYMENT,15318.34,11-10-2018,05:00:00,M,19,33,debit,146.9,-36.04
9274,posted,PAYMENT,5132.15,11-10-2018,05:00:00,M,37,18,debit,153.3,-27.93
9275,posted,PAYMENT,5455.83,11-10-2018,05:00:00,M,31,127,debit,150.9,-33.77
9276,posted,PAYMENT,6481.22,11-10-2018,06:00:00,F,25,46,debit,115.7,-31.72
9277,posted,PAYMENT,3339.46,11-10-2018,06:00:00,F,30,47,debit,138.6,-34.93
9278,posted,PAYMENT,9842.58,11-10-2018,07:00:00,F,25,131,debit,150.5,-23.4
9279,posted,PAYMENT,21669.81,11-10-2018,07:00:00,F,35,33,debit,144.9,-37.84
9280,posted,PAYMENT,21503.81,11-10-2018,07:00:00,F,35,166,debit,144.9,-37.84
9281,posted,INTER BANK,17203.78,11-10-2018,07:00:00,F,19,22,debit,144.6,-37.91
9282,authorized,SALES-POS,5121.05,11-10-2018,07:05:35,M,37,11.1,debit,153.3,-27.93
9283,authorized,SALES-POS,8822.52,11-10-2018,07:45:35,F,34,27.43,debit,130.9,-12.37
9284,posted,PAYMENT,7955.23,11-10-2018,08:00:00,F,43,43,debit,144.9,-37.76
9285,authorized,POS,18479.3,11-10-2018,08:04:26,M,29,17.72,debit,121.4,-30.75
9286,authorized,POS,1453.24,11-10-2018,08:11:23,M,38,5.4,debit,151.2,-33.94
9287,authorized,POS,1442.57,11-10-2018,08:18:19,M,38,10.67,debit,151.2,-33.94
9288,authorized,SALES-POS,7463.78,11-10-2018,08:25:16,M,38,95.46,debit,138.6,-34.86
9289,authorized,POS,6333.91,11-10-2018,08:32:13,M,44,41.16,debit,145.1,-37.9
9290,authorized,SALES-POS,10069.37,11-10-2018,08:39:09,M,26,6.87,debit,144.8,-37.69
9291,authorized,SALES-POS,5113.21,11-10-2018,08:46:06,M,37,7.84,debit,153.3,-27.93
9292,authorized,SALES-POS,3882.04,11-10-2018,08:53:03,F,64,58.9,debit,147.3,-42.88
9293,authorized,SALES-POS,28515.28,11-10-2018,08:59:59,F,34,6.09,debit,138.5,-35.01
9294,posted,PAYMENT,28488.28,11-10-2018,09:00:00,F,34,27,debit,138.5,-35.01
9295,posted,PAYMENT,8733.77,11-10-2018,09:00:00,F,30,109,debit,145,-37.85
9296,posted,INTER BANK,4817.8,11-10-2018,09:00:00,F,21,39,debit,130.8,-12.45
9297,authorized,SALES-POS,13919.67,11-10-2018,09:04:35,F,19,54.39,debit,150.8,-34.01
9298,authorized,POS,13883.32,11-10-2018,09:09:10,F,19,36.35,debit,150.8,-34.01
9299,authorized,POS,1972.99,11-10-2018,09:13:45,F,26,7.06,debit,153.4,-27.95
9300,authorized,SALES-POS,1905.5,11-10-2018,09:18:20,F,26,67.49,debit,153.4,-27.95
9301,authorized,SALES-POS,6756.45,11-10-2018,09:22:56,F,20,931.69,debit,115.7,-31.79
9302,authorized,POS,5106.77,11-10-2018,09:27:31,M,37,6.44,debit,153.3,-27.93
9303,authorized,POS,6318.02,11-10-2018,09:32:06,F,26,37.21,debit,151.2,-33.85
9304,authorized,SALES-POS,8842.77,11-10-2018,09:36:41,F,30,11.81,debit,145,-37.85
9305,authorized,POS,3866.1,11-10-2018,09:41:17,F,64,15.94,debit,147.3,-42.88
9306,authorized,POS,5136.67,11-10-2018,09:45:52,F,24,13.46,debit,145.4,-37.74
9307,authorized,POS,6022.99,11-10-2018,09:50:27,F,18,88.29,debit,138.6,-34.89
9308,authorized,POS,3890.71,11-10-2018,09:55:02,M,30,23.84,debit,153,-27.61
9309,authorized,POS,6458.2,11-10-2018,09:59:37,F,25,23.02,debit,115.7,-31.72
9310,authorized,SALES-POS,10057.12,11-10-2018,10:22:59,M,26,12.25,debit,144.8,-37.69
9311,authorized,POS,11660.65,11-10-2018,10:47:59,M,35,36.05,debit,151.6,-32.98
9312,posted,PAYMENT,4715.59,11-10-2018,11:00:00,M,24,41,debit,145,-37.83
9313,posted,PAY/SALARY,10444.35,11-10-2018,11:00:00,F,26,920.71,credit,149,-34.97
9314,posted,INTER BANK,8803.73,11-10-2018,11:00:00,M,20,24,debit,151.2,-33.87
9315,posted,PAYMENT,7428.54,11-10-2018,11:00:00,F,47,46,debit,115.7,-32.28
9316,authorized,SALES-POS,7463.93,11-10-2018,11:05:05,M,28,11.76,debit,144.9,-37.42
9317,authorized,POS,8768.16,11-10-2018,11:14:54,F,34,54.36,debit,130.9,-12.37
9318,authorized,SALES-POS,6630.87,11-10-2018,11:24:42,F,24,7.68,debit,116,-31.88
9319,authorized,POS,8574.83,11-10-2018,11:34:30,M,20,12.2,debit,145.2,-37.86
9320,authorized,SALES-POS,3885.51,11-10-2018,11:44:18,M,30,5.2,debit,153,-27.61
9321,authorized,POS,5268.47,11-10-2018,11:54:07,F,18,22.4,debit,150.7,-33.64
9322,posted,PAY/SALARY,57343.32,11-10-2018,12:00:00,M,78,782.42,credit,145,-37.82
9323,posted,PAYMENT,18925.24,11-10-2018,12:00:00,M,42,116,debit,149,-35.25
9324,posted,PHONE BANK,202083.32,11-10-2018,12:00:00,F,40,41,debit,143.8,-37.66
9325,posted,PAYMENT,7583.94,11-10-2018,12:00:00,M,21,35,debit,147,-37.97
9326,authorized,SALES-POS,5122.49,11-10-2018,12:07:50,F,24,14.18,debit,145.4,-37.74
9327,authorized,SALES-POS,6694.78,11-10-2018,12:27:27,F,20,61.67,debit,115.7,-31.79
9328,authorized,POS,6285.12,11-10-2018,12:47:03,F,26,32.9,debit,151.2,-33.85
9329,posted,PAYMENT,16483.09,11-10-2018,13:00:00,M,39,150,debit,145.1,-37.84
9330,posted,PAY/SALARY,10754.23,11-10-2018,13:00:00,M,22,2218.73,credit,145,-37.88
9331,posted,PAYMENT,8559.83,11-10-2018,13:00:00,M,20,15,debit,145.2,-37.86
9332,authorized,SALES-POS,11621.98,11-10-2018,13:06:56,M,35,38.67,debit,151.6,-32.98
9333,authorized,POS,6723.96,11-10-2018,13:27:20,F,41,31.7,debit,144.9,-37.79
9334,authorized,SALES-POS,16074.74,11-10-2018,13:47:45,F,40,94.04,debit,138.5,-34.96
9335,posted,PAYMENT,16423.09,11-10-2018,14:00:00,M,39,60,debit,145.1,-37.84
9336,posted,PAY/SALARY,5694.13,11-10-2018,14:00:00,M,30,1808.62,credit,153,-27.61
9337,authorized,SALES-POS,8543.24,11-10-2018,14:03:59,M,20,16.59,debit,145.2,-37.86
9338,authorized,SALES-POS,65845.02,11-10-2018,14:13:59,M,33,26.54,debit,145.1,-37.7
9339,authorized,POS,202065.72,11-10-2018,14:23:59,F,40,17.6,debit,143.8,-37.66
9340,authorized,SALES-POS,12748.84,11-10-2018,14:33:59,M,28,56.58,debit,147.6,-22.84
9341,authorized,SALES-POS,8753.23,11-10-2018,14:43:59,F,34,14.93,debit,130.9,-12.37
9342,authorized,POS,7003.12,11-10-2018,14:53:59,M,23,10.72,debit,150.9,-34.37
9343,posted,PAY/SALARY,6930.24,11-10-2018,15:00:00,M,44,596.33,credit,145.1,-37.9
9344,posted,PAYMENT,4382.79,11-10-2018,15:00:00,F,40,33,debit,153.1,-27.66
9345,posted,PAYMENT,11314.8,11-10-2018,15:00:00,M,31,138,debit,151.1,-33.99
9346,posted,PAY/SALARY,11491.1,11-10-2018,15:00:00,M,26,1433.98,credit,144.8,-37.69
9347,authorized,SALES-POS,9148.18,11-10-2018,15:02:55,F,20,11.09,debit,150.6,-33.79
9348,authorized,POS,8711.86,11-10-2018,15:10:13,F,34,41.37,debit,130.9,-12.37
9349,authorized,POS,8703.42,11-10-2018,15:17:31,F,34,8.44,debit,130.9,-12.37
9350,authorized,POS,6016.08,11-10-2018,15:24:49,F,18,6.91,debit,138.6,-34.89
9351,authorized,SALES-POS,10307.63,11-10-2018,15:32:07,M,44,8.2,debit,144.7,-37.73
9352,authorized,SALES-POS,12108.31,11-10-2018,15:39:24,M,21,22.29,debit,115.8,-31.82
9353,authorized,SALES-POS,15549.01,11-10-2018,15:46:42,M,24,5.71,debit,152.9,-27.49
9354,authorized,POS,65817.12,11-10-2018,15:54:00,M,33,27.9,debit,145.1,-37.7
9355,posted,PAY/SALARY,6055.88,11-10-2018,16:00:00,F,43,1630.36,credit,142.7,-37.06
9356,posted,PAY/SALARY,9082.34,11-10-2018,16:00:00,M,37,916.75,credit,149.1,-21.15
9357,authorized,POS,6607.85,11-10-2018,16:03:16,F,20,86.93,debit,115.7,-31.79
9358,authorized,POS,18461.29,11-10-2018,16:21:27,M,29,18.01,debit,121.4,-30.75
9359,authorized,SALES-POS,12732.62,11-10-2018,16:39:38,M,28,16.22,debit,147.6,-22.84
9360,authorized,SALES-POS,2276.44,11-10-2018,16:57:49,F,18,12.07,debit,153,-27.48
9361,posted,PAYMENT,10277.97,11-10-2018,17:00:00,M,44,15,debit,144.7,-37.73
9362,posted,PAYMENT,10009.29,11-10-2018,17:00:00,M,27,29,debit,144.7,-37.58
